"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Eva1b"	26.8992079543604	0.119013056564259	0.14917045328399	0.728582930320835	0.466256823158126	0.999847817557225
"Thrap3"	278.246218987778	-0.0247302129520161	0.156286990552188	-0.220430904007372	0.825535579339957	0.999847817557225
"Map7d1"	276.448441977466	-0.175069246476632	0.155416679296405	-1.16209153732991	0.245198284585105	0.999847817557225
"Trappc3"	140.295996267507	0.0944517378450669	0.165316554913861	0.680061443699304	0.496465556441073	0.999847817557225
"Adprhl2"	79.1514305000637	0.0591521601684276	0.167042809305562	0.474645963300427	0.635039339377269	0.999847817557225
"Ago3"	96.7675260387064	0.0603136197193769	0.166346094185412	0.368842179978074	0.712245362823925	0.999847817557225
"Ago1"	149.576839774898	-0.123758905110513	0.163373995379135	-0.623286493106109	0.533096272122586	0.999847817557225
"Ago4"	32.8598096934923	0.0199267840061536	0.157016564244822	-0.00272343649149935	0.997827014757316	0.999847817557225
"Clspn"	7.18621327229791	0.0265131746807028	0.115441649325078	-0.443285244413206	0.657559427292386	0.999847817557225
"5730409E04Rik"	44.7899624054186	0.00121096581890579	0.16274781927817	0.123805795721902	0.901469042801106	0.999847817557225
"Psmb2"	230.981971936568	-0.0216596483243976	0.157898713325324	-0.122369628190261	0.902606290904334	0.999847817557225
"Ncdn"	59.9974110410954	-0.0678912537032262	0.163606455058453	-0.648708186387711	0.516527011989685	0.999847817557225
"AU040320"	206.602923150621	-0.0581393927711713	0.164092562148055	-0.512104254013013	0.608578047453296	0.999847817557225
"Zmym4"	78.1452578485433	0.0191961304893186	0.167207381675383	0.0752265481037562	0.940034461863914	0.999847817557225
"Sfpq"	412.805104544619	-0.0463303311138082	0.158003392953922	-0.390068454834907	0.696485928308617	0.999847817557225
"Gm12940"	27.7162390616774	0.0483469685694658	0.156989131916318	0.0296583713992315	0.976339512115262	0.999847817557225
"Zmym1"	14.4046017163125	-0.154353573437087	0.135890594506417	-1.25020294107098	0.211225422734442	0.999847817557225
"Zmym6"	44.3742073705492	0.0368240787330544	0.162989770147894	0.315852241658016	0.752114663162723	0.999847817557225
"Tmem35b"	28.3168292056581	0.0157813053795472	0.152025489754401	0.071396606588297	0.943082110269671	0.999847817557225
"Smim12"	67.3464551291387	0.0335042538175458	0.166678798553655	0.416942343386507	0.676720580753561	0.999847817557225
"Gja4"	19.440780785504	0.247529636809291	0.142559581288442	1.30676145004995	0.191293741427722	0.999847817557225
"1700080G11Rik"	8.15311843050401	-0.0297097751195641	0.0941459862606339	1.01088839807475	0.312069847529942	0.999847817557225
"Zscan20"	15.216927522625	-0.0890292409036963	0.129888631519301	-0.667587083419802	0.504397204965069	0.999847817557225
"Tlr12"	117.007070965089	-0.0713574129501	0.147439585646216	0.405034909339642	0.685451850685571	0.999847817557225
"Phc2"	178.487973526963	-0.0158729680964351	0.165116859103137	-0.279453835157852	0.779896561449112	0.999847817557225
"Zfp362"	38.8853033608153	-0.0657286538003732	0.161836947888108	-0.485764021293479	0.627134486177619	0.999847817557225
"Ak2"	1000.44682976269	0.115531794292881	0.150169117389193	0.791348391412483	0.428740717057802	0.999847817557225
"Rnf19b"	159.306851799354	-0.0135298285763369	0.164903924834261	-0.0946299254048066	0.924608779453242	0.999847817557225
"Tmem54"	9.22913373814785	0.213463195110723	0.11932540083086	-0.086241960218391	0.931274075511613	0.999847817557225
"S100pbp"	78.3500046363463	-0.0778995733327001	0.167258423533115	-0.466806439318222	0.640638368387546	0.999847817557225
"Yars"	184.765759282627	-0.0268456821338113	0.162573208080771	-0.249917281650463	0.802651318392392	0.999847817557225
"C77080"	434.867779538514	0.146320188199461	0.153549471272439	1.01214216765183	0.311470083065365	0.999847817557225
"Rbbp4"	321.33210612022	-0.0623465127003633	0.16025028860938	-0.326406309599392	0.744116964353706	0.999847817557225
"Zbtb8os"	74.2060117111109	0.252192595736485	0.166999107241229	1.458887506516	0.144596072317997	0.999847817557225
"Zbtb8a"	9.29402609485932	-0.00842958481062398	0.121391391053116	-0.109035395055904	0.91317441649069	0.999847817557225
"Bsdc1"	296.614799914651	0.155488566650868	0.154743499328556	1.0075855784635	0.313653455133785	0.999847817557225
"Marcksl1"	56.5739693270543	0.0287979939004684	0.165147463348241	0.139750470750414	0.888857147758755	0.999847817557225
"Hdac1"	70.5838970474834	0.0297752799991185	0.167233063637904	0.0422825469947117	0.966273458323463	0.999847817557225
"Fam167b"	22.5167485955105	-0.00121331710690137	0.147930284298347	-0.20072861320441	0.840910784948684	0.999847817557225
"Eif3i"	291.47257755174	-0.0656686028252213	0.162057844913006	-0.495225802383341	0.620440739047123	0.999847817557225
"Tmem234"	238.584327250699	-0.0236345111443006	0.158996955222014	-0.122775488396508	0.902284884813107	0.999847817557225
"Iqcc"	31.6462250407172	-0.183095557590169	0.157729705304871	-1.18958083500527	0.234211182164895	0.999847817557225
"Ccdc28b"	14.5976070007107	-0.0860493394492844	0.128578851154027	-0.628790512259573	0.529486212251746	0.999847817557225
"Txlna"	184.858132771358	-0.0978262389395987	0.163540985642075	-0.658429288525156	0.510262320490717	0.999847817557225
"Kpna6"	224.664526577139	-0.0710554815041183	0.158873354946594	-0.346532097150084	0.728942866673719	0.999847817557225
"Tmem39b"	15.9566784538918	-0.0520518071107054	0.139064776346879	-0.428547506892707	0.668252553839167	0.999847817557225
"Khdrbs1"	150.757285959372	-0.1986269404473	0.162752890298896	-1.34730027612551	0.177883543224382	0.999847817557225
"Ptp4a2"	737.890569150108	-0.0149133711683609	0.154302688664908	-0.0344528472802684	0.972516042423828	0.999847817557225
"Gm12966"	5.30121348817291	-0.137181637984034	0.100116658744837	-1.56170736230882	0.118356943608641	0.999847817557225
"Col16a1"	32.1091645436878	-0.144910439680969	0.158884513927871	-0.97749929340879	0.328322027405275	0.999847817557225
"Pef1"	178.41920160491	0.0328050621931473	0.162119718694714	0.219004794161463	0.826646313219854	0.999847817557225
"Tinagl1"	108.031428388892	-0.0847012400843174	0.166034502133789	-0.610042469621631	0.541833674806139	0.999847817557225
"Serinc2"	91.5940499545152	0.424864620975576	0.166663844283063	2.90593428891804	0.00366158335046025	0.999847817557225
"Zcchc17"	73.8159539828612	-0.122423525589941	0.167338652783887	-0.729681537863059	0.465584868743667	0.999847817557225
"Snrnp40"	49.6733902103628	-0.0185728140302134	0.165109088234854	-0.200828782255296	0.840832456421244	0.999847817557225
"Pum1"	223.335287590274	-0.00856214116636613	0.163687063936742	0.0254752223731924	0.979675911753875	0.999847817557225
"Sdc3"	316.74796039968	-0.213621196303265	0.16317997266124	-1.11339976889534	0.265536774209611	0.999847817557225
"Laptm5"	155.645171283878	-0.227340251168969	0.159805021920391	-1.39290414656477	0.163648778369684	0.999847817557225
"Mecr"	117.013154733155	0.068582102029645	0.1662618641942	0.59310464382108	0.553111122829485	0.999847817557225
"Srsf4"	58.0565413253251	0.000642636618787799	0.165829565204344	0.0572597933433394	0.954338248040986	0.999847817557225
"A930004J17Rik"	29.0044714546027	0.124061109392376	0.154741755215381	0.941524083249973	0.346436353499187	0.999847817557225
"Tmem200b"	9.55229621008752	0.11780709879361	0.127431289796991	0.810642229225206	0.417571158351236	0.999847817557225
"Epb41"	558.449459604922	0.052558794889666	0.157118192332839	0.27279287012823	0.78501244059203	0.999847817557225
"Ythdf2"	126.123094190194	-0.0148453688320614	0.166159962778515	-0.112864140239785	0.910138266568251	0.999847817557225
"Gmeb1"	39.5297251315736	-0.266054595641578	0.162016224863376	-1.73508989462926	0.0827248839337531	0.999847817557225
"Taf12"	80.0387372826383	-0.116872240957206	0.167269229950626	-0.735028705177898	0.462322012272741	0.999847817557225
"Snhg12"	18.2187311872404	0.00449492645648454	0.143845612518429	-0.0112817939740376	0.990998621717912	0.999847817557225
"Trnau1ap"	85.4567204919261	0.040896005330857	0.166892950319745	0.0648601336953819	0.948285362426957	0.999847817557225
"Rcc1"	35.0623224721971	-0.0939908107800398	0.159936149811436	-0.48255465003069	0.629411985920599	0.999847817557225
"Phactr4"	183.375804841938	0.0607647881839033	0.162555482912058	0.452324689020795	0.651035092394621	0.999847817557225
"Med18"	9.67306563396855	0.152473359315245	0.117562900522788	1.56176262717095	0.118343919035004	0.999847817557225
"Sesn2"	84.4822602882441	-0.0511227256528066	0.160139633186279	-0.625878022616806	0.531394950754735	0.999847817557225
"Atpif1"	80.789109978107	-0.00259652818819732	0.164095317609881	-0.484959207569249	0.627705281979349	0.999847817557225
"Dnajc8"	135.056836267987	-0.0600925009545019	0.164183699258135	-0.481925002788416	0.629859223852556	0.999847817557225
"Ptafr"	14.4761750826483	-0.0857255084427112	0.120789318049191	-0.888226582782448	0.374418882347614	0.999847817557225
"Eya3"	109.775632017155	-0.0256065837797159	0.166963323981012	-0.3010942888742	0.763342595897149	0.999847817557225
"Xkr8"	50.0418748244244	0.0406721507038345	0.158044814756084	0.0316722398670262	0.974733433153139	0.999847817557225
"Smpdl3b"	7.80198390991	0.0445848405765157	0.119572103180148	-0.655614300026647	0.512072322248503	0.999847817557225
"Rpa2"	46.3545752302851	0.0794774705089362	0.163923943327769	0.519032684163138	0.603737949234321	0.999847817557225
"Themis2"	38.5311792320109	-0.146649525623584	0.136719767809737	-1.07337065441064	0.283104845728008	0.999847817557225
"Ppp1r8"	53.2013446278211	-0.100201522945635	0.165801920837676	-0.650558772777852	0.515331350843863	0.999847817557225
"Stx12"	162.380275161523	0.0381178709965261	0.163818859285867	0.142787735343387	0.886457823602054	0.999847817557225
"Fam76a"	75.549049400126	0.163979347256965	0.166723706077838	1.05373761502828	0.292003062416463	0.999847817557225
"Fgr"	32.2496436069663	-0.175389072190697	0.148131957794583	-1.38875250072239	0.164908023514021	0.999847817557225
"Ahdc1"	87.2654516123911	0.116639005037864	0.166842911117956	0.56071995498762	0.574988461488677	0.999847817557225
"Wasf2"	188.978137776184	0.0192423037342708	0.166002036020894	0.00233455272261456	0.998137298118242	0.999847817557225
"Map3k6"	25.6756485511259	0.418846196756144	0.12007632171737	1.71894514932587	0.0856243599795212	0.999847817557225
"Sytl1"	34.7857830966699	0.0778900885263737	0.150669001830545	0.510155516235436	0.609942513967516	0.999847817557225
"Tmem222"	96.255516212708	0.171298132862633	0.167044065689724	0.961027472347567	0.336538354771317	0.999847817557225
"Wdtc1"	438.770701871683	0.112181866028133	0.166700422092735	1.00861034047287	0.313161546213118	0.999847817557225
"Slc9a1"	58.5801226714369	-0.0322085425682223	0.166162673253003	-0.161321131496924	0.87184048070838	0.999847817557225
"Kdf1"	20.8373548093812	-0.0192107818000885	0.147604990966912	-0.33471856899914	0.737837392631388	0.999847817557225
"Nudc"	231.207614105093	0.0329757292257551	0.158066309875016	0.159902292367674	0.872958042708757	0.999847817557225
"Nr0b2"	187.308487764582	-0.0508707250162057	0.164126194062094	-0.0423395902327812	0.9662279851264	0.999847817557225
"Gpatch3"	29.7361708425929	0.119159408092553	0.154715336023867	0.951126767681971	0.341540027987439	0.999847817557225
"Gpn2"	47.1436524543125	-0.0459104286470482	0.164025625094409	-0.193971764120375	0.846197990949969	0.999847817557225
"Zdhhc18"	137.759429951995	-0.161593654380426	0.164732148299721	-1.08067202202389	0.279843032661685	0.999847817557225
"Pigv"	47.4969078755019	0.019410493173622	0.164677019701679	0.189991794193616	0.849315560703301	0.999847817557225
"Arid1a"	232.59771653665	-0.050059548070715	0.160082333810401	-0.336713368519828	0.736332984656247	0.999847817557225
"Rps6ka1"	135.92626072532	0.0384509575255229	0.166282445776853	0.10072992467536	0.919764855727417	0.999847817557225
"Hmgn2"	72.9267461470818	0.0149459738029286	0.16389653528922	-0.283617810995101	0.776703286179688	0.999847817557225
"Dhdds"	150.355687435964	-0.101127664707182	0.164540469886367	-0.704172313369473	0.481325470811132	0.999847817557225
"Crybg2"	41.8519487865019	-0.130406085420486	0.13541657962228	-0.86273251358092	0.3882845516103	0.999847817557225
"Cd52"	40.2414938167752	-0.19951990454412	0.149120764723654	-1.5309093182429	0.125791805933471	0.999847817557225
"Sh3bgrl3"	34.6659916582154	-0.180978088937957	0.162282873430895	-1.51337393157826	0.130184702811589	0.999847817557225
"Cep85"	266.071353760706	0.383437885415197	0.163607278105735	2.29822643121587	0.0215489051084469	0.999847817557225
"Pdik1l"	63.6551724902315	0.105432787091848	0.165274432308641	0.753968633298391	0.450868056603355	0.999847817557225
"Extl1"	49.4563493870158	0.0656222699408628	0.151621790151605	1.21706355629805	0.223580035236867	0.999847817557225
"Pafah2"	580.419990933939	0.242830202587841	0.146538692930859	1.76635950230976	0.0773355547947975	0.999847817557225
"Stmn1"	17.0583186390573	-0.0425721034746921	0.143589064189407	-0.737552368125995	0.460786509225167	0.999847817557225
"Paqr7"	290.964261760013	0.130722027778408	0.165754515480864	1.32018161428692	0.186774388951298	0.999847817557225
"Mtfr1l"	345.35203059177	-0.0614721259026583	0.15575143863285	-0.306559386535256	0.759178770843517	0.999847817557225
"Selenon"	28.9201411713642	-0.0789462132039769	0.147201586982575	-1.15491114895042	0.248126813367106	0.999847817557225
"Man1c1"	25.9276353350233	-0.11440766627086	0.151806128148264	-0.963299538616139	0.335397224777992	0.999847817557225
"Ldlrap1"	196.863742058929	-0.147199831088899	0.166558981158879	-1.0576303572077	0.290223996927777	0.999847817557225
"Tmem57"	210.303540527513	0.000605618586174201	0.163365448815459	-0.0115343150089414	0.990797152193842	0.999847817557225
"Tmem50a"	316.128778600166	0.175495234487459	0.16131563596047	1.10845658124095	0.267664680593437	0.999847817557225
"Rsrp1"	1703.70305880253	-0.0829835267509444	0.166172556422413	-0.358762877130379	0.719772486094373	0.999847817557225
"Syf2"	180.650477021275	0.0191787317573416	0.1640135693881	0.27198551114105	0.785633159973175	0.999847817557225
"Clic4"	425.124913953659	0.00567396493916763	0.156980475804908	-0.109764389470898	0.912596233432584	0.999847817557225
"Srrm1"	269.971038141177	-0.0669810371286545	0.157415867488669	-0.461029570912606	0.644777389592247	0.999847817557225
"Rcan3"	19.6236949615488	0.064515756296577	0.142242569075814	-0.359294549050031	0.719374751698518	0.999847817557225
"Nipal3"	61.8342427028932	0.0143284603203545	0.166235883215702	0.251998211937545	0.801042445881167	0.999847817557225
"Ifnlr1"	11.121233707654	0.181047823628136	0.112704651961191	0.0368570441882667	0.970598990228989	0.999847817557225
"Il22ra1"	26.7307610990723	0.0943667286761676	0.144627324134852	0.410113900778395	0.681722396062035	0.999847817557225
"Myom3"	6.67077459164866	0.0340958607144613	0.100978874939396	1.74513588049146	0.0809612191944346	0.999847817557225
"Srsf10"	147.960866841326	-0.130640771297201	0.166234912571754	-0.800505562254964	0.423417942176517	0.999847817557225
"Pnrc2"	280.482270623227	-0.062147207526397	0.159997222815872	-0.429192616417094	0.667783055868672	0.999847817557225
"Cnr2"	16.209535480064	-0.125260661066705	0.133856966096597	-1.08252334601084	0.279020047453637	0.999847817557225
"Fuca1"	402.638337856621	0.04353006121364	0.157163166800989	0.375070197734043	0.707608260571775	0.999847817557225
"Hmgcl"	1152.54785767433	0.123320541978316	0.147602447840867	0.9865796587788	0.323848746200906	0.999847817557225
"Gale"	285.691840555355	0.0213021187506639	0.163799789386292	-0.193638151091349	0.846459223285983	0.999847817557225
"Lypla2"	219.511922884262	-0.0961743825005626	0.16271319841548	-0.557219659143147	0.577377359474163	0.999847817557225
"Pithd1"	101.446107293029	0.124772804506906	0.166245436580379	1.17013869716606	0.241945157874418	0.999847817557225
"Eloa"	206.262604554574	-0.14676049838715	0.161742691486371	-0.928869275310914	0.352956837544509	0.999847817557225
"Rpl11"	749.168290004049	0.0386421441080192	0.148407697670255	0.129905306463829	0.896641345916612	0.999847817557225
"Id3"	165.596404928877	-0.0910112444062756	0.166579042188688	-0.450732332717267	0.652182476242929	0.999847817557225
"E2f2"	24.5901051536898	-0.0465024814013751	0.146503244109494	-0.553409458785256	0.579983063438218	0.999847817557225
"Asap3"	48.6165320209674	0.0915144531510987	0.16040073274943	0.688168110967876	0.491346922889179	0.999847817557225
"Tcea3"	340.785980324069	-0.013989629463901	0.155735269133669	-0.06325878833168	0.949560432150078	0.999847817557225
"Zfp46"	27.6504551845536	0.0810515058278054	0.154446088213463	0.231733804582716	0.816744773699499	0.999847817557225
"Hnrnpr"	168.063292309194	-0.0745734094974445	0.165703807469139	-0.556342466626377	0.577976761500169	0.999847817557225
"Luzp1"	140.910014283562	-0.164227368374805	0.164140436057415	-1.07087634023355	0.284225035490599	0.999847817557225
"Kdm1a"	101.058549112588	-0.0990198157700797	0.167188221457466	-0.688996191386506	0.490825664317999	0.999847817557225
"Ephb2"	31.5907613370784	0.0612206417253806	0.117677794018852	1.82194954777174	0.0684626412667593	0.999847817557225
"C1qb"	322.723759793293	-0.201415054135161	0.161658681072977	-1.0782591463195	0.280918123316657	0.999847817557225
"C1qc"	304.80730170261	-0.166660494227997	0.158864778533496	-0.941440997497236	0.346478912322646	0.999847817557225
"C1qa"	278.623302956595	-0.187469271527263	0.158548309583918	-1.06657510100269	0.286163748970499	0.999847817557225
"Zbtb40"	54.1354788959705	-0.0247197359662236	0.163808475140471	0.0370020263607225	0.970483390046198	0.999847817557225
"Wnt4"	12.2162872656089	-0.0732230164530908	0.12268140417225	-0.0939119827673227	0.925179075036449	0.999847817557225
"Cdc42"	989.09848731363	0.0191998057467981	0.145042721569719	0.0875697679948655	0.930218631488064	0.999847817557225
"Hspg2"	160.215500609718	-0.0896934470854227	0.164775552557856	-0.771318504943662	0.440518166500843	0.999847817557225
"Usp48"	246.44435977743	-0.00244661840677521	0.161517928041915	-0.0644332821285175	0.948625229770554	0.999847817557225
"Rap1gap"	53.7855734703002	0.143684138525479	0.158703968764673	0.352671309624746	0.72433487062527	0.999847817557225
"Alpl"	82.8815087697897	0.338365987645271	0.166308430982737	2.10652776216177	0.0351585341829664	0.999847817557225
"Ece1"	946.089822050348	0.000857983327613036	0.144241982320845	0.0737861683925935	0.941180533045929	0.999847817557225
"Eif4g3"	484.268106693074	-0.0411561184963171	0.160804944113838	-0.384968310781795	0.700260893881274	0.999847817557225
"Hp1bp3"	581.21340371424	-0.0652326846389612	0.150696666249534	-0.396075184764236	0.69204956421097	0.999847817557225
"Ddost"	489.678315675129	-0.0341248793766615	0.166409774732983	-0.614216364160565	0.539072361163172	0.999847817557225
"Pink1"	835.169194705479	0.136198639050237	0.151331397257407	1.08273002453577	0.2789282730947	0.999847817557225
"Cda"	55.2186032704539	-0.00344932206426576	0.165138882336286	0.00879926949003699	0.992979289326602	0.999847817557225
"Mul1"	200.233870726358	0.0195769144758765	0.165296146986126	0.124564965929617	0.90086796545367	0.999847817557225
"Camk2n1"	515.736898450037	0.0658117252479916	0.159350779545666	0.4385603047261	0.660980165054249	0.999847817557225
"Otud3"	27.6924115731714	-0.0508444150688249	0.15409153460159	-0.260859654081745	0.794200739213162	0.999847817557225
"Rnf186"	45.6208968154832	0.0126980577866992	0.157505098464868	0.486724071843059	0.62645388402798	0.999847817557225
"Tmco4"	71.192655771278	-0.0572702692754586	0.166460902595363	-0.351857524036312	0.724945115578929	0.999847817557225
"Minos1"	215.232875009487	0.204932094767111	0.158732111478937	1.33651226647778	0.181381893855747	0.999847817557225
"Capzb"	517.656235393463	-0.0251244796921948	0.153770724929984	-0.197221687388774	0.8436540598268	0.999847817557225
"Pqlc2"	98.9240210004521	0.0652258171457721	0.166291118388006	-0.113713281264613	0.909465083890213	0.999847817557225
"Akr7a5"	678.20427744251	0.191156710807475	0.147726143028517	1.38433160319138	0.166256941399154	0.999847817557225
"Mrto4"	71.0186391698552	-0.0563040372904773	0.166477245155615	-0.21114666344973	0.832772828779366	0.999847817557225
"Emc1"	100.644630465552	-0.0538523098904808	0.166977697354467	-0.136443220757173	0.891470907914377	0.999847817557225
"Ubr4"	761.070454725551	-0.128418003792162	0.149721947465663	-0.791132090844793	0.428866914419547	0.999847817557225
"Iffo2"	94.848245773436	-0.118786447877057	0.167274692421	-0.473617339667717	0.635772808213579	0.999847817557225
"Aldh4a1"	997.149457205026	0.121646737444053	0.160362350438099	0.985772138524491	0.324244940732719	0.999847817557225
"Klhdc7a"	259.190247177038	-0.0524787375282635	0.166890768420439	-0.256441960137693	0.797609591276848	0.999847817557225
"Gm13021"	12.3452150525465	-0.00416826973144176	0.1290567517094	0.306186895444761	0.759462349493806	0.999847817557225
"Arhgef10l"	142.013529241459	-0.230660701600032	0.16540643923914	-1.60914999441981	0.107583547625266	0.999847817557225
"Rcc2"	158.467158552991	0.00703641044274281	0.162068534714601	-0.0102503357818598	0.99182155855416	0.999847817557225
"Sdhb"	734.343117853169	0.123633119547982	0.155224917069015	1.03852813718911	0.299024242700016	0.999847817557225
"Atp13a2"	122.680727131134	-0.292227029144536	0.165490517416164	-1.85686650046247	0.0633301496588716	0.999847817557225
"Crocc"	14.7909816864073	-0.0391196494003019	0.128997674436237	-0.11154705771967	0.911182551741074	0.999847817557225
"Necap2"	57.5182434295116	-0.128723935676791	0.166662007295322	-0.858340888047932	0.390704257916015	0.999847817557225
"Szrd1"	370.038030516151	-0.125440023161553	0.161304569168847	-0.807260446379505	0.419516447033432	0.999847817557225
"Fbxo42"	71.7075675034325	-0.000187685691446083	0.165507145776443	0.031799523184686	0.974631926888909	0.999847817557225
"Arhgef19"	344.423138437928	-0.0247196158118166	0.166623004137387	0.186064859351336	0.852393898838654	0.999847817557225
"Gm13056"	7.41083864607193	-0.0596208930299118	0.115797559241516	-1.11919686931558	0.263056160759824	0.999847817557225
"Epha2"	180.26921752512	0.00489412621689562	0.167160544399429	0.050109271937474	0.96003531108437	0.999847817557225
"Fam131c"	42.2258603685109	0.117140648385872	0.159254857774013	1.00265109006987	0.316029236128634	0.999847817557225
"Zbtb17"	53.0857339792538	-0.00511219414231274	0.165838332079103	0.0213172192572271	0.98299260797922	0.999847817557225
"Spen"	171.327934281471	0.0924675008977509	0.163147290099172	0.527726880468456	0.597688913515619	0.999847817557225
"B330016D10Rik"	6.58695939493477	-0.07111936289989	0.107551884876834	-0.638334944958895	0.523255668984443	0.999847817557225
"Fblim1"	26.511785870852	0.0195215692988175	0.149631844458713	-0.43340597730112	0.664719858866594	0.999847817557225
"Tmem82"	60.8911825887359	0.259290970587421	0.165283820857685	1.6145735570737	0.106403075659268	0.999847817557225
"Slc25a34"	21.4173488945795	0.00366859325271054	0.146798875133286	0.503574993300494	0.614560068896876	0.999847817557225
"Plekhm2"	93.4799007716302	-0.15992343149655	0.16565806789281	-0.929771222134588	0.352489549369288	0.999847817557225
"Ddi2"	815.777653944069	0.0100447804541656	0.148545261564424	0.149210078634901	0.881387867421135	0.999847817557225
"Agmat"	497.818507854418	0.0886089041717718	0.166143361775018	0.93320994155136	0.350711582737504	0.999847817557225
"Dnajc16"	80.2940883579285	-0.0657088930722841	0.16725215326421	-0.401864268780697	0.68778392036505	0.999847817557225
"Casp9"	96.6991956836046	0.123470304771911	0.16686840916676	0.803809373443447	0.421507075509958	0.999847817557225
"Efhd2"	201.128440637301	0.0946998233424551	0.165907769126462	0.669795771587097	0.502987989457141	0.999847817557225
"Fhad1"	10.2700435152489	-0.101176413889899	0.126556638148539	-0.642319774192132	0.520665577616626	0.999847817557225
"Tmem51"	49.7900971158742	0.0812230058642605	0.15789153280876	-0.00142954076981525	0.998859391879215	0.999847817557225
"Kazn"	6.15735035504922	0.102479625224038	0.106335286471225	0.1082784508787	0.913774815811717	0.999847817557225
"Prdm2"	146.631191642833	-0.0165418257699325	0.164361535819807	-0.229754173688528	0.818282796212396	0.999847817557225
"Pramef8"	34.0847883806518	-0.0158187820216012	0.155787686329048	0.0145628002894577	0.988380977172777	0.999847817557225
"Dhrs3"	480.493297624245	-0.0524114574031728	0.158693949907868	-0.181214518315559	0.85619919929458	0.999847817557225
"Vps13d"	480.90490837405	0.0207321365561576	0.150911928992851	0.256828246605595	0.797311363635376	0.999847817557225
"Tnfrsf1b"	174.370383978979	-0.025452223991568	0.166451314821162	0.00427441446748646	0.996589521075184	0.999847817557225
"Zfp992"	13.2937138514013	-0.0809256325025299	0.11542649987909	0.15399188011109	0.877616137951948	0.999847817557225
"Zfp982"	20.683546189815	-0.081535132511517	0.121129560314379	0.669256454398305	0.50333189942677	0.999847817557225
"Zfp979"	14.8514965321042	-0.141570772965009	0.120530800481603	-0.681591528541067	0.495497273142858	0.999847817557225
"Zfp984"	16.575660234827	-0.0619159259737565	0.1399411454209	-0.28873952211325	0.772780715928518	0.999847817557225
"Zfp933"	29.6653444568132	0.0549839144447543	0.158022627786977	0.460035413798558	0.645490801370802	0.999847817557225
"Miip"	50.3279210440723	0.0413659056314647	0.165420538181981	0.25282060240358	0.800406846368245	0.999847817557225
"Fv1"	7.58116178059001	-0.0509202229292934	0.11665129184783	-0.6023817286709	0.546920069434283	0.999847817557225
"Mfn2"	519.255482853344	0.0529989340252659	0.165929836835151	0.770964141910835	0.4407281861469	0.999847817557225
"Plod1"	236.927228876901	0.0236894517167098	0.166676174087425	0.243197029905679	0.807852767598956	0.999847817557225
"2510039O18Rik"	143.649613790106	0.0307255228124395	0.164323249002677	0.214173439969167	0.830411807354966	0.999847817557225
"Clcn6"	30.7863439733806	-0.0321036836965465	0.157784172198438	-0.475857579406494	0.634175845463527	0.999847817557225
"Mthfr"	136.496286694272	-0.188881668497611	0.165006245005923	-1.00187266940368	0.316405094082515	0.999847817557225
"Agtrap"	26.4303704000933	-0.0904572746016875	0.144579759764792	-0.443619989577031	0.657317350967339	0.999847817557225
"Mad2l2"	103.840650040925	-0.0345103856785992	0.166496601768637	-0.308990949631799	0.757328411338115	0.999847817557225
"Fbxo6"	197.480290302934	0.0221205534043071	0.166925624967615	-0.0358545408711304	0.97139834366967	0.999847817557225
"Fbxo44"	12.9422256481798	-0.0170572997393865	0.131140646087435	0.0243355631673658	0.980584946218571	0.999847817557225
"Ubiad1"	66.7564296924249	0.0850592420231776	0.162673747745641	0.0638776051833305	0.949067684328655	0.999847817557225
"Mtor"	311.103945646627	0.0937037308367959	0.157892573574584	0.653007699691779	0.513751314665615	0.999847817557225
"Exosc10"	113.085847621458	-0.0987684239223138	0.166434165598554	-0.708830377910749	0.478429743973	0.999847817557225
"Srm"	110.979050502101	-0.192389196986035	0.16666492355616	-1.32390866734472	0.185533379329501	0.999847817557225
"Masp2"	515.345574257213	0.0616962977029829	0.153979493784275	0.422340906227067	0.672776204316355	0.999847817557225
"Tardbp"	487.04046772544	0.0261308902980155	0.158447648864711	0.166867630294206	0.867474203282363	0.999847817557225
"Pex14"	150.117571400457	0.159005265097192	0.163199513307853	1.07242349685379	0.283529858848252	0.999847817557225
"Dffa"	80.2991007936972	0.181694321642359	0.166959840360854	1.34503532080697	0.178613828510684	0.999847817557225
"Pgd"	393.750882752155	0.0778614993954947	0.161609482874554	0.270859043242793	0.786499446602617	0.999847817557225
"Kif1b"	845.993953657407	0.0512695531046735	0.16164972222639	0.549379730826266	0.582744881128999	0.999847817557225
"Ube4b"	245.458773401424	0.0604383204225981	0.156975709602743	0.343592440485473	0.731152810592892	0.999847817557225
"Nmnat1"	69.2966864999872	-0.0317112641573617	0.167053506104084	0.0807578758820167	0.935634508776085	0.999847817557225
"Lzic"	44.798686919989	0.00722321271797301	0.160769719781332	-0.128010633625835	0.898140557861564	0.999847817557225
"Ctnnbip1"	41.5690703521285	0.0918281652405708	0.161435081500963	0.606581153286521	0.54412891078968	0.999847817557225
"Clstn1"	26.9310388347096	-0.115727015667126	0.154475019511156	-0.606113916850113	0.544439110213198	0.999847817557225
"Pik3cd"	48.1367443052417	-0.230062091261286	0.154532377821263	-1.61285754738845	0.106775460123482	0.999847817557225
"Tmem201"	79.1649275890536	0.120845905329025	0.166576694516004	0.870018885657821	0.384290083490535	0.999847817557225
